Filename,Clasificacion,Rectangularity1,Rectangularity2,HMean,SMean,Vmean,MeanGray,Eccentricity,Ellipcity,Orientation,Amount of touching pixels,Amount of Skin,Number of touched corners,Hue std,Perimeter,Compactness1,CentroideX,CentroideY,Size1,Size2,Polygonfillrate,Skinfillrate,Areacara
IMAGEN (206).jpg,Pornografico,0.446701138,0.486596842,16.80760428,103.2442554,124.6114943,0.548577022,0.513006699,0.27465995,0.706355269,109293,1.050833606,1,24.0459598,2601.758585,0.135782159,168,243,23.80924479,16.79329427,64.46903995,50.24641927,0
IMAGEN (207).jpg,Pornografico,0.522732882,0.500823017,10.28370524,108.1326202,201.8553869,0.682861744,0.31557783,0.516155732,-0.817944806,89052,0.843405832,1,4.054302702,2761.172798,0.111712516,214,383,22.06266276,21.47591146,67.14869524,52.32910156,0
IMAGEN (208).jpg,Pornografico,0.477365165,0.472604116,14.56166601,77.41027234,206.2116764,0.525530273,0.499470187,0.208480805,1.089132649,0,0.262141445,0,10.37829185,2555.682466,0.048294287,319,147,8.171061198,6.377278646,51.25167131,31.30794271,0
IMAGEN (209).jpg,Pornografico,0.569135802,0.624301082,17.30758808,104.2977642,93.48204607,0.598577236,0.234892563,0.596608437,-1.518213265,0,0.01636945,1,2.501673561,331.0954544,0.184957694,601,211,0.308919271,0.114095052,47.18410199,47.88671875,0
IMAGEN (21).jpg,Pornografico,0.529461761,0.990740741,20.36486801,68.65340234,183.2203405,0.438702762,1.011664751,0.602008134,0.779300678,0,0.65917703,0,33.48286719,3352.216521,0.078851845,352,296,22.95328776,0.069661458,72.70814548,23.39746094,0.026771273
IMAGEN (210).jpg,Pornografico,0.357462277,0.473963063,39.01323352,83.72800673,178.1751543,0.394727819,0.626016867,0.506952168,0.848727997,0,0.441617058,0,60.25742567,3316.76782,0.043318256,417,265,12.34440104,2.947428385,42.53963663,27.96354167,0
IMAGEN (211).jpg,Pornografico,0.557025247,0.385856821,17.33167395,103.151666,140.202398,0.4944323,0.995060147,0.111565526,-0.595938945,0,1.345032407,0,35.56456253,4705.176982,0.081450395,313,271,46.71044922,2.731770833,55.67325951,49.65852865,0
IMAGEN (212).jpg,Pornografico,0.258727448,0.474012989,22.17435733,58.97701907,214.6790488,0.398055913,0.277106849,0.398551103,-1.249045772,0,0.663799031,1,29.50477479,3674.802307,0.044745723,497,314,15.65266927,12.76090495,42.89797802,32.47428385,0
IMAGEN (213).jpg,Pornografico,0.637414606,0.357671654,10.63072591,125.1141243,152.2080957,0.568828125,0.687280044,0.127405592,-1.113258621,174744,1.536662599,1,16.6097661,6183.034847,0.064130535,306,290,63.50927734,2.585449219,63.78321494,58.95963542,0.032238046
IMAGEN (214).jpg,Pornografico,0.341862232,0.626203931,32.62939105,74.54032088,185.4685741,0.338054243,0.710274267,0.240131179,0.029231437,0,0.196282714,1,40.50954579,1861.609307,0.077124093,525,274,6.923665365,4.819010417,33.4425447,24.04557292,0
IMAGEN (215).jpg,Pornografico,0.608570934,0.347325794,28.84088542,132.527653,172.3524577,0.585846354,1,0.346537836,1.570796327,179972,1.548391315,1,55.18461943,5060.105915,0.091419372,257,281,60.63541667,3.646158854,66.93600872,60.52018229,0
IMAGEN (216).jpg,Pornografico,0.238144267,0.669948681,31.27899278,80.77957021,184.5296719,0.454629265,1.335005965,0.271034405,0.401956374,138571,1.178151413,1,54.75587201,3980.375901,0.05308948,405,157,21.78841146,18.22021484,56.32114688,45.62239583,0
IMAGEN (217).jpg,Pornografico,0.427484091,0.550036148,17.66827068,49.61870677,175.6046917,0.438616541,0.198843773,0.039576754,-0.463647609,0,0.061848694,1,29.73636291,549.4041123,0.276539786,507,241,2.162272135,1.049967448,28.95546891,9.361328125,0
IMAGEN (218).jpg,Pornografico,0.40944125,0.436233142,20.09170359,96.79258979,120.2675665,0.481191698,0.012616992,0.571601598,0.519146114,0,0.693910097,0,38.66272268,3175.082395,0.087077025,308,73,22.73958333,4.713216146,41.84528958,35.1266276,0
IMAGEN (219).jpg,Pornografico,0.306009373,0.616168775,19.96007966,65.71737709,162.5359818,0.31096546,0.609404891,0.521669082,1.252048766,0,0.174610107,0,24.98334347,2108.243866,0.056565307,212,226,6.512695313,6.388997396,40.68955667,29.26367188,0
IMAGEN (220).jpg,Pornografico,0.440603253,0.514188363,20.61360806,92.77024347,185.3061752,0.489572448,0.13854804,0.491085317,1.069192273,0,0.645070547,0,37.66006263,3311.37085,0.078063809,339,302,22.1735026,9.579101563,59.51713217,48.76171875,0
IMAGEN (221).jpg,Pornografico,0.533695116,0.520092003,44.3194573,100.5700474,154.1514601,0.444164198,0.554123317,0.306737836,-1.173836685,0,0.940577042,0,55.53156106,3920.6816,0.106513864,343,298,42.41292318,3.736653646,61.71715524,38.35026042,0.084437145
IMAGEN (222).jpg,Pornografico,0.311989737,0.511718233,27.48976744,150.5903286,109.3983165,0.406825076,0.51149382,0.141293603,0.406747072,0,0.651203833,0,50.36154328,4767.853173,0.033792636,290,184,19.8992513,3.774088542,44.79900404,37.72298177,0
IMAGEN (223).jpg,Pornografico,0.438227785,0.35298634,34.67337247,163.1787673,107.8480559,0.446473459,0.565132925,0.708305154,0.65518672,57725,0.462900258,1,58.28312188,3420.337229,0.060475631,268,84,18.32682292,12.19710286,36.64106039,37.47167969,0
IMAGEN (224).jpg,Pornografico,0.635326087,0.656299841,30.12944685,142.3585378,153.7099952,0.655372775,0.690223382,0.292522551,-0.313782596,34063,31.83338941,1,52.29503218,1670.523953,0.147393046,85,367,10.65494792,9.263020833,60.76406774,36.27148438,0
IMAGEN (225).jpg,Pornografico,0.308026716,0.508571027,18.35040444,144.251275,175.6123648,0.408735125,1.145497058,0.500376178,0.990452217,43760,20.41073336,1,38.04374036,2803.373808,0.046139879,368,170,9.393066406,6.057128906,44.79003087,36.92610677,0
IMAGEN (226).jpg,Pornografico,0.404935295,0.759403734,18.90347331,129.6299544,143.5179785,0.487363281,0.395023919,0.137148207,-1.146136044,0,41.118328,0,30.3528425,4671.37085,0.071374516,329,176,40.34602865,2.661621094,54.44926471,49.70442708,0
IMAGEN (227).jpg,Pornografico,0.525362261,0.480296324,14.38744945,145.6976025,135.8871462,0.61043472,0.731251309,0.313044991,1.029562494,0,31.24648845,0,25.81644756,7351.583187,0.033702711,409,205,47.18408203,6.605794271,59.09285349,58.07617188,0
IMAGEN (228).jpg,Pornografico,0.575132754,0.464687751,12.23609241,144.2742354,128.1046511,0.589280905,0.323513802,0.394514972,-0.854731297,0,22.08969874,0,15.34937251,5136.48059,0.072943816,325,300,49.85270182,4.514973958,58.49965441,57.10058594,0
IMAGEN (229).jpg,Pornografico,0.427379375,0.405330859,13.98249747,158.3056642,148.5816195,0.602251855,0.155185624,0.184328255,-0.236245261,0,8.332583112,0,21.10560953,2625.665222,0.085205245,295,198,15.21647135,6.239095052,59.74919985,54.96028646,0
IMAGEN (230).jpg,Pornografico,0.413931145,0.504023348,25.40951374,79.790161,130.6011791,0.403228167,0.686532693,0.31457695,-0.683861751,0,5.335541188,0,48.5593537,4325.593288,0.032213538,247,293,15.61344401,0.460611979,52.99720131,17.34277344,0
IMAGEN (231).jpg,Pornografico,0.253007626,0.43724753,12.67431973,56.48594438,162.1214236,0.278061224,2.010595672,0.44410827,1.057907241,0,1.141887596,0,28.10214524,1048.967604,0.088548969,299,357,2.523925781,1.469726563,34.65582866,14.99023438,0
IMAGEN (232).jpg,Pornografico,0.302476559,0.182580025,15.52322402,62.30908539,175.4192054,0.331262975,0.194258832,0.34229874,0.294234565,0,3.82150475,0,32.4262697,2890.559667,0.041899006,282,311,9.068522135,3.276855469,39.43961301,17.9313151,0
IMAGEN (233).jpg,Pornografico,0.326640277,0.346122209,21.12307895,66.49292105,163.0787763,0.406407895,1.874059707,0.619464921,0.186614306,0,2.823949122,0,40.74807111,2450.285497,0.050487144,404,365,7.852050781,2.879231771,36.83235305,22.54752604,0
IMAGEN (234).jpg,Pornografico,0.503629397,0.557673978,11.43147798,93.57217299,151.340544,0.511143749,0.573642882,0.389801402,0.605544664,0,5.114569478,0,21.16469777,2135.557575,0.11853252,212,267,14.00325521,5.263183594,56.95063538,36.67415365,0
IMAGEN (235).jpg,Pornografico,0.376453156,0.511134195,15.23521368,93.11754274,133.6736574,0.46636396,0.130013009,0.411627493,1.344984645,0,9.79534165,1,15.76334629,7610.204687,0.022849489,421,268,34.27978516,2.706054688,50.51501442,44.57063802,0.552991186
IMAGEN (236).jpg,Pornografico,0.320568884,0.685532044,16.46694845,76.2103316,154.6174953,0.469462722,0.407614921,0.25986578,-0.818942623,0,7.415521682,0,17.76647185,5401.583187,0.030992447,292,238,23.42431641,4.408203125,54.90229708,39.44270833,0
IMAGEN (237).jpg,Pornografico,0.491187739,0.630463682,46.89953996,126.7974785,131.0296772,0.544606851,0.437458283,0.599188856,1.234828721,0,4.718020446,0,64.62483517,2445.4987,0.140906838,375,367,21.82910156,2.785970052,52.93624587,44.82291667,0.214974293
IMAGEN (238).jpg,Pornografico,0.538492334,0.555711517,18.01819338,89.58070453,184.2954556,0.572494646,0.400552883,0.604991729,-0.863428707,0,3.099121403,1,21.36451343,2029.484415,0.145546688,456,225,15.52897135,2.619628906,45.86286888,23.48958333,0
IMAGEN (239).jpg,Pornografico,0.65000948,0.336459497,18.7395879,110.5482511,161.0390621,0.672204372,1.087816854,0.263243509,1.107148718,110462,6.011717358,1,30.53457407,3985.554616,0.084077106,432,161,34.59586589,8.994628906,62.75551334,61.09635417,0
IMAGEN (240).jpg,Pornografico,0.465674388,0.83651617,18.30368151,126.9970462,123.6459289,0.505740582,0.326533987,0.445374573,1.299079851,0,5.976496894,1,29.52787594,4678.552524,0.062182967,366,202,35.25846354,3.643229167,54.21352993,46.48665365,0
IMAGEN (241).jpg,Pornografico,0.245735083,0.47341335,63.32858575,51.61082449,165.590848,0.281346276,1.594173381,0.44079883,1.028162808,0,1.14513446,0,68.55204715,1429.359523,0.081660213,373,264,4.321777344,2.538411458,42.99752098,10.85026042,0
IMAGEN (242).jpg,Pornografico,0.434464146,0.649986908,33.41758516,70.18066473,159.3602187,0.443965026,0.665185649,0.20282835,0.199119696,0,2.967388423,0,54.92534327,3444.466304,0.062883498,434,193,19.32633464,8.315266927,53.30404348,30.21451823,0
IMAGEN (243).jpg,Pornografico,0.345381475,0.445886474,64.25743446,58.70096442,150.8888483,0.295828652,0.691987817,0.527309209,0.535882326,63189,2.909031814,1,68.38709031,4444.740474,0.03316021,260,250,16.96988932,4.784830729,38.67549375,23.56770833,0
IMAGEN (244).jpg,Pornografico,0.455162453,0.573779077,51.15666619,67.91327822,167.8681407,0.427187524,0.573456988,0.3771463,0.615117566,0,3.419640894,0,68.4113947,3370.507935,0.079226719,336,202,23.31477865,2.911295573,49.07277399,29.44466146,0
IMAGEN (245).jpg,Pornografico,0.426142936,0.52893531,50.92722504,67.36506709,167.2399719,0.389918635,0.536537696,0.415954486,0.565967603,0,2.869096074,0,68.01544157,3534.909955,0.063800367,337,191,20.65136719,2.431477865,45.65757454,25.50585938,0
IMAGEN (246).jpg,Pornografico,0.495321532,0.301627714,33.04797178,72.37001764,192.1162698,0.472486772,0.790934922,0.299182094,0.304803025,0,0.451977401,0,57.89124535,934.2813127,0.151961425,317,254,3.436035156,2.49235026,44.23417664,11.29329427,0
IMAGEN (247).jpg,Pornografico,0.363283268,0.298459633,63.48513357,64.44588052,159.6818525,0.341877178,0.241588224,0.171338308,0.900274769,0,3.817447902,0,72.20892426,7908.804758,0.017830012,329,245,28.88964844,0.801757813,44.33892972,31.9765625,0.138766181
IMAGEN (248).jpg,Pornografico,0.36988275,0.478019992,45.63680975,61.88408221,164.0578666,0.366505974,1.704053414,0.599149272,0.73781506,0,2.502007653,0,62.7350911,3586.147545,0.037949393,258,262,12.64241536,5.571940104,37.63135248,24.13997396,0
IMAGEN (249).jpg,Pornografico,0.21768118,0.465201459,74.2826678,63.27341759,134.2515293,0.331175658,0.453013317,0.381143826,0.256906527,0,2.391642309,0,76.39622833,3318.833837,0.042675077,309,244,12.17626953,5.060872396,42.40725543,22.63867188,0
IMAGEN (250).jpg,Pornografico,0.372818191,0.432206907,58.02509233,68.35591725,146.2160016,0.395038729,0.480170828,0.224562273,0.432407776,0,1.813203442,0,70.33988739,2908.711904,0.067383459,221,346,14.76806641,1.322265625,38.89585947,19.79361979,0
IMAGEN (251).jpg,Pornografico,0.338476919,0.247537459,57.72473797,56.0965376,134.9205455,0.29842662,0.489702667,0.363529655,0.091002705,0,2.269780957,0,66.71844085,2887.079436,0.101778792,339,308,21.9757487,2.586751302,48.31330337,20.63964844,0
IMAGEN (252).jpg,Pornografico,0.379692932,0.664327323,21.69883223,41.48586235,213.2303759,0.386608624,1.358854148,0.453230866,0.636893275,0,1.986006023,0,39.27924512,4103.132393,0.036122998,380,206,15.75374349,5.316731771,43.8898442,29.3515625,0
IMAGEN (253).jpg,Pornografico,0.354814639,0.600556614,36.21518809,42.37206477,186.282799,0.318358391,0.698399663,0.359482285,-1.413568276,0,2.322088657,0,53.03844604,3274.584053,0.082074759,274,249,22.7976888,8.06640625,50.02178501,31.27408854,0
IMAGEN (254).jpg,Pornografico,0.591108026,0.584407431,25.78998498,49.58289453,191.9553437,0.470163514,1.769676678,0.505498621,0.951657335,0,2.15874653,0,47.17036644,2355.90072,0.158176926,325,275,22.74186198,2.110677083,75.16051409,24.53548177,0
IMAGEN (255).jpg,Pornografico,0.529269296,0.358119505,24.18990978,48.10325788,215.8094617,0.471382948,0.527483568,0.032468748,-0.461836017,0,3.276595194,0,41.15471776,4537.610532,0.069086659,332,280,36.84830729,2.076334635,61.92674266,34.37630208,0.213641747
IMAGEN (256).jpg,Pornografico,0.33243428,0.37540779,33.96019634,45.52731227,187.5126459,0.345503815,0.601441534,0.469162247,0.611066564,0,0.927687597,0,48.61569835,2501.072293,0.054579686,341,239,8.844075521,2.842447917,44.92247686,14.20800781,0
IMAGEN (257).jpg,Pornografico,0.564633513,0.578109755,12.93135963,82.86552481,174.2084838,0.58360588,0.225537906,0.37206271,-0.19118446,0,3.451697353,0,8.8390224,3534.660172,0.109402604,303,160,35.40722656,4.196940104,49.31746189,45.64518229,0
IMAGEN (258).jpg,Pornografico,0.721080368,0.671683432,11.04263672,119.3996842,185.0157194,0.804166667,0.649819833,0.322734225,1.180451269,0,7.019260631,0,2.734147934,5064.542423,0.108130817,361,214,71.8453776,8.586263021,81.99343571,80.73209635,0
IMAGEN (259).jpg,Pornografico,0.659253399,0.393425289,12.14206545,92.87500419,170.7139757,0.608261285,0.582672726,0.335624059,0.591544501,0,3.949905679,0,11.58713144,3846.130301,0.13281292,279,230,50.89290365,3.584309896,67.34481351,52.50553385,0
IMAGEN (26).jpg,Pornografico,0.713221564,0.588622957,34.46910156,79.94871094,167.1582324,0.600712891,0.809712252,0.157497224,-0.899073788,184539,4.779807522,1,60.44460566,4887.01046,0.114864025,325,278,71.06233724,3.815429688,62.18063003,60.67480469,0
IMAGEN (260).jpg,Pornografico,0.456438922,0.390551712,13.49112649,65.98371605,199.3146068,0.483873101,0.390348758,0.073420286,1.506209666,0,2.935794724,0,20.79129528,4444.331311,0.069975542,208,257,35.80371094,4.769042969,55.11440848,41.84635417,0
IMAGEN (261).jpg,Pornografico,0.326708373,0.643383876,11.61038012,68.5036073,200.4081596,0.434369438,2.585275795,0.593736143,0.559939797,82002,1.999693713,1,20.90758797,3137.336362,0.052297323,375,201,13.3343099,9.72639974,56.0868342,37.33561198,0
IMAGEN (262).jpg,Pornografico,0.86739456,0.466987454,10.26385827,134.1212073,181.9703937,0.813067585,0.025432995,0.392688205,1.446441332,0,5.698978809,0,4.828356156,4481.706853,0.164802692,315,221,85.74723307,3.022949219,82.87876722,81.37630208,0
IMAGEN (263).jpg,Pornografico,0.355579203,0.640800746,13.95982572,85.9241206,188.3473966,0.453597776,0.247224285,0.191866415,-0.544863915,0,1.895516283,1,18.31266793,3721.336362,0.060036322,424,286,21.53678385,5.424479167,45.97122653,42.55078125,0
IMAGEN (264).jpg,Pornografico,0.58500621,0.670016785,32.56368659,68.35987914,176.4302054,0.481663036,0.516361152,0.435387298,0.674740942,0,0.821097125,0,47.57777188,1654.957503,0.165413733,259,177,11.73583984,3.302408854,68.26898573,15.84114583,0
IMAGEN (265).jpg,Pornografico,0.791376954,0.48501288,12.76747697,84.61114474,196.7320954,0.678710526,0.497674727,0.203101811,1.090272683,0,4.361897453,0,19.35111232,4569.713996,0.144242894,337,253,78.02636719,3.324544271,70.58209336,69.00911458,0
IMAGEN (266).jpg,Pornografico,0.567400195,0.953965639,12.90097629,85.16375657,190.0819297,0.530062046,0.18297936,0.109441609,0.314504304,0,2.418561183,1,13.77760409,4321.775829,0.085037432,444,241,41.14371745,16.21337891,56.91978755,56.96679688,0
IMAGEN (267).jpg,Pornografico,0.595706882,0.662345679,11.62860677,84.98141276,182.1290299,0.649173177,0.405417556,0.214020753,-1.076070644,0,3.908614628,0,14.9087309,5456.230806,0.076964996,319,295,59.35367839,7.858886719,67.19936581,66.22167969,0.212593859
IMAGEN (268).jpg,Pornografico,0.377580077,0.544250837,37.49863359,72.29818046,172.8364515,0.376848154,1.150374111,0.384487825,0.657074936,0,0.313500517,0,48.62446568,1220.104689,0.120682808,449,116,4.653808594,2.720540365,37.42898351,15.05957031,0
IMAGEN (269).jpg,Pornografico,0.518833553,0.58341403,27.53476992,43.23392335,209.7045546,0.378777473,0.214507269,0.213803891,0.09157985,0,1.933657388,0,23.84669835,4784.075611,0.055916046,336,274,33.15136719,0.605143229,61.40844377,33.21028646,0.13359683
IMAGEN (27).jpg,Pornografico,0.32239031,0.687747685,34.4499901,81.50481596,194.6176002,0.374618215,0.678036585,0.252974658,0.253014204,0,1.350546166,0,45.02514969,3269.797257,0.070060426,306,306,19.40364583,2.387695313,56.05065365,24.60709635,0
IMAGEN (270).jpg,Pornografico,0.530975928,0.634894867,17.80506197,93.59408858,148.0417786,0.514662968,0.206113802,0.462224733,-0.993604113,0,0.330236688,0,26.56168032,1351.920923,0.122047845,508,404,5.778320313,5.347005208,31.42948351,24.49674479,0
IMAGEN (271).jpg,Pornografico,0.436184458,0.318121352,29.3813891,84.64728908,176.1432292,0.478454969,0.879194631,0.71986866,1.570796327,29580,0.535788323,1,30.80979187,1556.364574,0.138575187,52,306,8.69514974,6.302571615,45.54329254,42.7281901,0
IMAGEN (272).jpg,Pornografico,0.465461757,0.642993783,16.69058268,85.1902832,183.400127,0.476165365,0.939457203,0.331717456,1.570796327,146278,2.581172254,1,16.41606393,7695.413706,0.03023196,269,290,46.3766276,1.312988281,51.23961038,48.54361979,0.037814655
IMAGEN (273).jpg,Pornografico,0.365896675,0.203925303,15.67403351,76.46926117,190.0500859,0.405528351,0.327914149,0.033892079,-0.094653021,0,1.633720396,0,11.45936962,6326.477631,0.02663331,372,274,27.61328125,4.883626302,39.79752262,37.16373698,0
IMAGEN (274).jpg,Pornografico,0.395530596,0.557245736,12.65438107,71.01975863,212.4736484,0.415641573,0.123376623,0.173381683,1.570796327,0,1.209774031,1,10.94024805,3544.708945,0.067619583,401,249,22.00911458,6.415039063,43.99259211,41.21940104,0
IMAGEN (275).jpg,Pornografico,0.359407098,0.499881908,14.03018419,68.16148884,179.3431712,0.477591036,0.664455241,0.165201253,-0.57804718,0,0.94068997,0,27.32292445,3682.826694,0.03873528,174,305,13.609375,6.200683594,47.17738724,26.54459635,0
IMAGEN (276).jpg,Pornografico,0.294430395,0.505766605,14.3921444,67.88196344,180.4602293,0.403785053,0.662637419,0.388397881,1.137089851,0,0.724021547,0,24.37510151,3399.586145,0.02783433,289,278,8.333007813,3.819661458,48.27649702,25.41113281,0
IMAGEN (277).jpg,Pornografico,0.288916774,0.542470717,13.72943119,63.68560329,174.279899,0.372799378,0.381643936,0.030752495,-0.567250866,0,0.938812886,0,19.94904634,5675.562984,0.016669783,281,235,13.90966797,3.965332031,44.8687794,26.01302083,0
IMAGEN (278).jpg,Pornografico,0.587721333,0.419088135,12.45425205,89.3543972,144.0140625,0.631369536,1.765930844,0.626079345,1.248308853,0,1.178382124,0,24.96441095,3195.782971,0.084172176,540,208,22.26855469,12.04720052,55.17293245,47.66503906,0
